Per Capita Personal Income by County (Dollars)																		
Series ID	Region Name	Region Code	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
PCPI05079	Lincoln County, AR	05079	15855	18115	19620	19021	19085	20756	20601	20552	21375	21576	23336	25706	24527	24943	25400	25489
PCPI31111	Lincoln County, NE	31111	27924	30088	30258	31689	31915	35191	36340	35617	37438	41846	44445	42760	46115	48287	46603	46578
PCPI46083	Lincoln County, SD	46083	29645	31445	33430	38279	45604	50210	54437	49927	50077	54410	55013	54980	59335	63376	64914	64275
PCPI20105	Lincoln County, KS	20105	21576	24314	23450	24468	25697	30133	35725	32351	33176	36856	35784	41277	36074	35041	37362	40481
PCPI28085	Lincoln County, MS	28085	22919	23653	25152	26772	27818	28634	30846	29510	30701	32037	33590	34276	35541	35886	36110	37087
PCPI47103	Lincoln County, TN	47103	23639	24562	26338	27592	28613	29618	30583	30519	31808	34121	34855	35879	36590	38145	39035	40431
PCPI35027	Lincoln County, NM	35027	23674	23647	24649	25946	26882	29410	31145	30713	31502	33415	36375	35455	38920	41160	40289	41111
PCPI29113	Lincoln County, MO	29113	24035	25221	26675	27640	28935	29849	31148	30548	30614	31165	32277	32795	34462	36087	37575	38584
PCPI16063	Lincoln County, ID	16063	21429	20610	23602	23338	24739	30487	31933	26068	29812	34120	32983	34939	36385	35331	32857	34342
PCPI13181	Lincoln County, GA	13181	21143	22408	23590	24462	24583	25391	26109	27189	28288	29271	30975	30656	31887	33845	34428	35808
PCPI37109	Lincoln County, NC	37109	24271	24163	26983	28562	30195	31750	32428	31034	31431	33266	35324	36665	39126	40745	42154	43453
PCPI32017	Lincoln County, NV	32017	21207	21312	22170	21998	22805	23861	24830	25666	27184	29353	28786	29478	31297	33996	34151	35711
PCPI27081	Lincoln County, MN	27081	23309	25185	28005	29707	29538	31701	35661	34774	37203	42397	44792	47900	45679	46494	44510	42324
PCPI08073	Lincoln County, CO	08073	19258	20656	21483	22205	21758	25647	25009	26795	26627	27925	27727	23963	27161	26868	25177	28330
PCPI30053	Lincoln County, MT	30053	19314	20388	21018	21807	23881	25510	26257	26085	26818	27630	28770	29097	30941	32516	32903	34299
PCPI56023	Lincoln County, WY	56023	26055	28368	27956	29693	32821	36880	37356	33412	33220	35477	37031	36889	36597	37492	39501	41139
PCPI53043	Lincoln County, WA	53043	24972	26721	26841	26014	27182	30626	33752	36388	36604	40033	40816	43276	42428	46563	43712	43145
PCPI41041	Lincoln County, OR	41041	26276	27127	28704	29411	31050	31621	32924	32524	33441	34885	36024	36181	37989	39641	40596	41448
PCPI54043	Lincoln County, WV	54043	17323	17661	18270	19702	21096	22334	24792	24333	25571	27499	27845	27148	27528	27663	27861	28665
PCPI22061	Lincoln Parish, LA	22061	23417	22730	24295	26705	29897	29401	30680	29773	30780	31710	32335	32986	34869	36512	36745	38032
PCPI55069	Lincoln County, WI	55069	26482	27436	28379	29402	30934	32657	34697	35415	34857	36462	37386	37664	39121	41044	42450	43935
PCPI40081	Lincoln County, OK	40081	20481	20853	22023	23868	25487	26892	28344	26986	27715	29811	31530	32656	33949	33766	33607	34279
PCPI23015	Lincoln County, ME	23015	31033	31861	33974	33871	35701	37261	38835	38243	39596	41279	42591	42386	44182	46295	47145	48619
PCPI20107	Linn County, KS	20107	22863	23680	24611	24764	25432	27134	29158	29385	29804	30988	31655	31980	32107	33146	33637	34694
PCPI19113	Linn County, IA	19113	32433	32944	34125	35223	36995	39239	41041	40365	41697	43244	45570	45659	47369	48829	49480	50479
PCPI41043	Linn County, OR	41043	25526	25750	27286	27970	29609	30490	30950	30681	31590	32335	33477	33935	35814	37955	39061	40380
PCPI29115	Linn County, MO	29115	22378	23610	25776	26211	27933	28886	30639	32110	31553	33429	34243	34566	35808	35888	36357	37090
PCPI48295	Lipscomb County, TX	48295	26749	28908	29661	31638	32414	35371	43099	36406	40550	48716	54849	54935	53843	50585	48921	54838
PCPI09005	Litchfield County, CT	09005	41615	42099	43494	45070	48207	50565	51082	48735	49705	52319	55465	55341	56941	58693	59728	62461
PCPI05081	Little River County, AR	05081	20443	21844	23529	23765	24576	26932	28491	27733	28916	29829	30142	30069	31785	32866	33119	34547
PCPI48297	Live Oak County, TX	48297	19958	21570	22299	22838	24668	26017	28839	27257	27644	33015	36020	38748	41421	37235	32383	32196
PCPI21139	Livingston County, KY	21139	22836	23649	24729	26296	27299	28438	29891	30293	30757	32178	33048	33652	33578	34746	36070	36412
PCPI36051	Livingston County, NY	36051	24506	25563	26283	26902	27692	29325	31309	31579	33427	35361	35967	35824	36799	37624	39058	43071
PCPI17105	Livingston County, IL	17105	28215	29408	30745	30212	31123	33329	36170	33798	35855	38051	38191	43549	41610	40749	43047	41727
PCPI26093	Livingston County, MI	26093	36015	35852	35950	37220	38174	39752	40551	38335	39638	42840	45222	45770	47833	50871	53720	55799
PCPI22063	Livingston Parish, LA	22063	22427	23062	24231	26732	28966	31024	33025	32576	32899	34770	35687	35654	37320	38554	37509	38493
PCPI29117	Livingston County, MO	29117	24089	23993	26575	25796	26475	28013	29135	29929	30195	32298	33186	35541	36461	35873	36856	38010
PCPI48299	Llano County, TX	48299	23755	24213	25441	25835	27223	28717	31227	30355	32686	35626	38437	39938	44090	45169	46282	46826
PCPI39091	Logan County, OH	39091	26902	27627	29130	29832	30690	31719	32320	30910	31934	33901	36172	36975	37605	38366	39343	40406
PCPI54045	Logan County, WV	54045	22166	22468	23828	25039	26753	27707	30686	30833	31705	34042	33856	32850	32413	32777	32183	33627
PCPI08075	Logan County, CO	08075	25069	25772	26177	27612	29538	33581	37265	34082	35429	40264	44454	47072	49188	50746	49337	48521
PCPI20109	Logan County, KS	20109	24860	29546	26991	32462	30037	38117	40197	39495	44133	51455	51139	54778	46607	45071	45187	45961
PCPI31113	Logan County, NE	31113	26723	32014	31031	31946	27450	31011	34896	32585	34763	48732	43052	50319	51802	61388	51907	46952
PCPI21141	Logan County, KY	21141	21535	22440	24169	26072	26897	26995	28359	27981	28657	30560	31270	31853	31727	33288	33302	34478
PCPI38047	Logan County, ND	38047	21952	29942	28280	32970	26347	37197	41729	38518	46135	59306	58137	51255	52396	48551	54337	52234
PCPI17107	Logan County, IL	17107	24118	24381	25614	24975	25985	27941	29595	29719	30376	32894	31615	36873	35298	33661	35799	35702
PCPI05083	Logan County, AR	05083	20207	21102	22342	23220	24004	26402	27550	26200	26973	27638	29586	29961	32829	32529	31992	33395
PCPI40083	Logan County, OK	40083	23758	25434	26908	28280	30798	31657	33293	32391	32940	35221	37579	38082	39485	38937	38099	39147
PCPI13183	Long County, GA	13183	18060	19445	19056	20049	19793	20905	21945	22643	24466	27144	26780	28075	27028	26739	25745	25838
PCPI05085	Lonoke County, AR	05085	24562	26465	27026	27655	28881	30402	31346	31557	32082	33072	34522	35008	35554	36198	36880	37686
PCPI39093	Lorain County, OH	39093	27223	28160	29524	30704	32307	33680	34977	34083	34702	36855	38359	39166	40488	41812	42949	44433
PCPI35028	Los Alamos County, NM	35028	53781	56991	58883	61890	59456	57930	61853	60164	60629	62994	62869	61377	63869	65397	67271	68053
PCPI06037	Los Angeles County, CA	06037	31568	32984	34999	37326	40584	42487	43431	41869	43569	46439	49459	49010	52130	55366	56851	58419
PCPI47105	Loudon County, TN	47105	27827	28761	30830	31744	32801	34156	35878	35857	36759	39734	40853	40647	42023	43736	45159	46183
PCPI51107	Loudoun County, VA	51107	40891	41920	44225	49086	55099	59543	63019	61327	63218	66165	68255	66721	68020	70479	72813	74834
PCPI51109	Louisa County, VA	51109	27431	28991	30880	32106	33633	34694	35330	34212	34741	35109	35770	35316	36737	38893	39076	40581
PCPI19115	Louisa County, IA	19115	25691	25543	27150	27621	28026	29191	30889	30272	31356	34287	37262	36466	36594	37206	37359	38010
PCPI31115	Loup County, NE	31115	16917	22795	25574	28250	24258	25787	28717	23440	30782	35343	40089	54356	63856	75046	67045	53044
PCPI40085	Love County, OK	40085	22113	22312	22590	23631	25140	26516	28066	27967	29385	31292	31018	32428	34743	35466	36058	36756
PCPI48301	Loving County, TX	48301	38733	42958	59655	46957	48640	49329	52574	29039	26381	26242	27953	23953	36517	31134	48070	45858
PCPI01085	Lowndes County, AL	01085	19347	20645	23423	24329	25478	27902	28736	29718	31056	31420	33069	35491	36923	38855	37203	39483
PCPI13185	Lowndes County, GA	13185	24487	25504	26276	27405	27805	28868	29410	29347	30255	31062	30501	31462	32727	34007	34812	35950
PCPI28087	Lowndes County, MS	28087	23482	24071	24987	26685	28661	29660	30897	29534	31417	33292	35716	35348	35152	35451	36039	37061
PCPI48303	Lubbock County, TX	48303	25230	25911	26343	27828	29246	30430	32393	32224	33542	34936	36804	37224	38861	39704	40326	41433
PCPI39095	Lucas County, OH	39095	29721	30475	30909	31513	33207	34300	34656	33912	35023	37258	38252	38751	40868	42755	43658	44921
PCPI19117	Lucas County, IA	19117	22903	23857	25527	26014	27345	28716	31012	31636	32130	33946	35295	36700	37776	39069	39738	40185
PCPI26095	Luce County, MI	26095	19714	20520	20921	20272	21168	21764	22955	23764	24766	25241	26012	26014	26827	28449	29240	29812
PCPI13187	Lumpkin County, GA	13187	22244	22426	24188	25164	25962	27077	27297	26954	27151	28833	29128	30437	31790	33762	34673	35110
PCPI35029	Luna County, NM	35029	18371	19094	19605	21444	22280	23480	23667	24574	26952	27443	27373	27336	28518	28800	29464	29131
PCPI51111	Lunenburg County, VA	51111	19537	20237	21522	22040	22837	24301	24987	25410	25762	27023	27660	28149	29749	30801	31561	32149
PCPI42079	Luzerne County, PA	42079	28236	28930	30293	31030	32384	34014	35168	34964	35723	37000	37823	38004	39242	40826	41917	43189
PCPI42081	Lycoming County, PA	42081	25954	26837	27824	28400	29362	30851	32296	32511	34144	36994	37895	38216	39692	40394	39996	41346
PCPI46085	Lyman County, SD	46085	21287	28662	26561	27617	22784	30857	41196	32500	36738	43810	44147	50377	43190	46709	39479	38324
PCPI48305	Lynn County, TX	48305	20481	27786	30251	31293	23152	34780	23719	28069	36902	29959	27693	42445	27812	35439	31129	34704
PCPI19119	Lyon County, IA	19119	24447	25814	29876	30851	32179	34231	38613	34692	39840	48265	52378	56447	57378	58560	54626	55732
PCPI21143	Lyon County, KY	21143	19980	19930	20921	21999	22904	23641	24487	24804	25876	27179	28292	28823	30218	31965	33282	34043
PCPI32019	Lyon County, NV	32019	23998	25028	26270	28191	28117	29088	29256	28912	28117	29773	29782	30675	32215	33759	35147	36806
PCPI27083	Lyon County, MN	27083	27895	29467	32078	33148	33780	35535	37592	36462	38475	41906	43441	45250	45236	47111	45624	45797
PCPI20111	Lyon County, KS	20111	22755	23467	24016	24394	25160	26851	28373	28403	29758	30527	30630	31139	33276	34309	35452	36364
PCPI26097	Mackinac County, MI	26097	26101	26608	27729	27575	27857	29048	31050	31339	32503	33992	35611	36387	36839	39522	41321	42367
PCPI26099	Macomb County, MI	26099	32330	33160	33491	34503	34913	35826	35935	33693	34351	36513	37849	38271	40083	42563	43364	44850
PCPI29121	Macon County, MO	29121	23631	23752	26161	26082	27849	31431	33988	33659	31438	34163	33335	34176	35248	38458	40185	40631
PCPI01087	Macon County, AL	01087	17390	18412	20135	20884	21856	22779	24014	25247	25536	26304	26985	28044	28968	29723	30638	31938
PCPI37113	Macon County, NC	37113	24986	25463	26600	28192	29921	31164	31408	29990	30244	31175	32433	32788	34677	36333	37286	38516
PCPI17115	Macon County, IL	17115	30702	30601	32039	32777	34707	36883	38984	38860	39427	41601	41679	43171	44866	44645	45230	45701
PCPI47111	Macon County, TN	47111	21457	21551	23211	24128	24076	24615	25629	25086	26044	27505	29386	28700	29912	31183	31625	33041
PCPI13193	Macon County, GA	13193	19061	19485	20112	20779	19152	20317	21860	21016	21378	23288	25441	26522	28023	28657	28520	30119
PCPI17117	Macoupin County, IL	17117	25698	27022	27730	27842	29022	30231	31997	32136	33159	34745	34501	37011	36464	36826	37858	38639
PCPI06039	Madera County, CA	06039	21585	22454	24159	24657	25382	27208	26848	25891	28434	29962	31642	33078	35661	36275	37121	38799
PCPI21151	Madison County, KY	21151	21852	22492	23289	24297	25398	26979	27915	28142	29193	30213	30965	31369	32807	33474	33942	34342
PCPI16065	Madison County, ID	16065	15446	14828	15411	15418	16474	17898	18318	18132	18471	19587	20842	21526	22266	24304	24067	25132
PCPI36053	Madison County, NY	36053	26805	27341	28042	28893	29724	30923	32187	32660	33674	35211	36542	36829	38266	39485	40550	42380
PCPI13195	Madison County, GA	13195	24545	24662	26052	26300	26233	26568	27755	27396	27506	28239	29837	30889	31645	33337	33639	35225
PCPI01089	Madison County, AL	01089	30716	31859	33724	35537	37379	39347	41065	40411	41831	43444	44163	43947	45239	46895	48076	49650
PCPI19121	Madison County, IA	19121	27743	28200	30574	32065	33702	35768	37981	37728	37370	39662	40485	42146	43056	44606	46146	46911
PCPI39097	Madison County, OH	39097	25114	26087	28328	28784	29400	29922	30425	30137	31101	33949	34923	36775	36456	37047	39015	39993
PCPI05087	Madison County, AR	05087	20857	21951	24069	24368	23921	25188	24978	23486	23985	24551	27600	29554	32333	33201	33281	35934
PCPI37115	Madison County, NC	37115	21573	22254	23237	24029	24532	25584	25912	26182	26459	26831	27717	27799	29215	30702	31485	32453
PCPI12079	Madison County, FL	12079	18776	19297	20310	21046	21695	22676	23214	23222	24229	25324	25707	26612	28467	29827	29409	30470
PCPI31119	Madison County, NE	31119	27520	29189	29649	30567	31152	34250	37005	35485	36974	40098	41724	43079	44577	45941	46680	48087
PCPI22065	Madison Parish, LA	22065	17738	20012	20441	21610	22406	23508	23146	25636	25384	28237	30626	31701	27866	29027	31328	31834
PCPI29123	Madison County, MO	29123	20150	21188	22703	23751	24590	25401	27136	27865	28143	29650	30987	32690	33702	34318	34371	35432
PCPI28089	Madison County, MS	28089	35128	36296	39488	42480	46084	46657	51310	47349	48985	51289	54864	56284	58613	59118	60555	61895
PCPI47113	Madison County, TN	47113	25813	27142	28895	29366	29883	31546	32477	32552	33979	37045	37448	36804	37147	38905	40088	41430
PCPI18095	Madison County, IN	18095	26496	26869	27115	27523	28501	29123	29216	28696	29047	30252	31768	32182	33622	34859	35821	36691
PCPI30057	Madison County, MT	30057	22875	24844	27972	30208	32875	34606	35806	35120	33736	38230	38400	39486	41193	44737	46648	48035
PCPI17119	Madison County, IL	17119	29020	29938	30527	31617	33071	34055	36127	35721	36851	38117	38704	39302	40989	42549	43096	44768
PCPI48313	Madison County, TX	48313	20629	21172	20647	21675	21639	23405	23983	23214	23763	25584	27571	28889	31227	30608	29273	29957
PCPI51113	Madison County, VA	51113	26305	27662	29050	29882	30515	31439	32956	32144	33734	37147	41318	42772	46082	47546	48152	47022
PCPI21153	Magoffin County, KY	21153	17351	17411	17457	18592	19528	20085	21411	22165	22782	24973	26366	26967	27726	28768	28169	29243
PCPI19123	Mahaska County, IA	19123	25083	26043	28418	28520	30097	32326	34335	32854	32328	35703	37048	37891	38274	38691	38963	39931
PCPI27087	Mahnomen County, MN	27087	20682	23724	23011	23394	24514	26120	28582	26426	28153	30443	33553	35091	33817	35592	37457	34207
PCPI39099	Mahoning County, OH	39099	27685	29012	29813	31076	33073	33996	35555	33569	34805	37153	38031	38056	39512	40513	40813	41706
PCPI40093	Major County, OK	40093	22698	25266	26179	27353	28995	29450	33036	29240	32715	38383	41605	42317	47456	41237	38618	40013
PCPI41045	Malheur County, OR	41045	19505	20388	20320	20592	21843	22169	22597	22271	23062	23928	25626	25593	28126	30122	29342	30231
PCPI12081	Manatee County, FL	12081	30830	31421	34111	37077	39721	39872	37957	35065	37635	39798	38086	38692	41597	44221	44820	45880
PCPI26101	Manistee County, MI	26101	23820	24401	25115	25808	26328	27646	29486	29184	30445	31168	31737	31456	32884	34986	35698	36416
PCPI55071	Manitowoc County, WI	55071	28637	29296	31101	31760	33143	34737	37324	37560	38265	40047	41289	40587	42903	44489	44546	45767
PCPI55073	Marathon County, WI	55073	30151	31115	32222	33490	34619	36010	37255	37178	37343	39439	41527	41573	43645	44866	46201	47617
PCPI01091	Marengo County, AL	01091	22686	23087	25331	26900	28274	28895	29598	29239	30704	31891	33028	33933	35239	36100	36766	38086
PCPI04013	Maricopa County, AZ	04013	29676	30667	32880	35479	38523	39637	38451	35633	36021	37554	39123	39451	41320	42962	43845	45573
PCPI29125	Maries County, MO	29125	20850	21606	22530	22732	23065	24441	25806	26568	26862	28022	28650	29926	30269	31003	30991	31955
PCPI06041	Marin County, CA	06041	70959	71708	76945	81311	88189	90331	90711	82249	84002	90963	97274	98203	106548	114455	117552	124552
PCPI55075	Marinette County, WI	55075	25674	26788	27651	27913	29172	30492	32273	31907	33737	35390	37282	37761	38888	40490	40892	42296
PCPI39101	Marion County, OH	39101	24410	25273	25942	26422	27173	28696	29165	29031	29253	30470	31073	31452	32326	33532	34756	36328
PCPI47115	Marion County, TN	47115	22514	23092	25310	26923	28761	29532	30498	29150	30983	31931	32859	32819	33721	34877	36323	37473
PCPI41047	Marion County, OR	41047	24743	25502	26222	27419	29885	30346	31723	30796	31333	32413	33284	33913	36165	38333	39633	41093
PCPI54049	Marion County, WV	54049	26469	26173	25908	27173	29264	30273	32238	33212	34789	36150	37737	37659	38155	38492	38092	39732
PCPI48315	Marion County, TX	48315	18218	18638	19890	20777	21601	23042	25858	26174	28381	30610	32756	34320	35779	35437	35485	36419
PCPI45067	Marion County, SC	45067	19276	20313	20751	21205	22257	23586	24489	24399	25041	25536	25552	26130	27262	28397	28969	30157
PCPI29127	Marion County, MO	29127	24343	25088	26765	26875	28545	30277	31962	32591	33109	34592	35660	35684	36333	36851	37762	38916
PCPI19125	Marion County, IA	19125	26503	26803	28774	30258	31421	33892	35490	34055	34761	37655	39591	39573	40794	42662	43863	45340
PCPI05089	Marion County, AR	05089	17695	18617	20091	20913	22092	23268	23236	23591	23657	24425	25353	26288	27270	29749	28573	29581
PCPI17121	Marion County, IL	17121	25555	26413	27043	27746	28832	29438	31508	32315	34308	35279	35170	37417	38202	38763	38535	39935
PCPI28091	Marion County, MS	28091	20116	20457	21121	22515	22980	23563	24810	24820	25763	26061	27764	29439	29307	30279	29970	32535
PCPI01093	Marion County, AL	01093	19624	20187	22249	23747	23834	24881	25327	25164	25870	26182	27303	28118	29364	30223	30577	32315
PCPI21155	Marion County, KY	21155	21376	22165	22316	23387	24590	25619	26597	25619	26100	27296	28132	29052	31599	32697	33346	34418
PCPI13197	Marion County, GA	13197	20073	20610	21099	21955	20372	20975	22073	21090	20375	22160	22746	24122	24755	26485	26851	28219
PCPI12083	Marion County, FL	12083	24170	24915	26155	27963	29749	30199	30123	29079	30098	31274	31739	31222	32673	33720	34934	35864
